date,min,max,median,q1,q3,stdev,count
2023-08-26T00:00:00.000Z,0,0,0,0,0,0,93
2023-08-27T00:00:00.000Z,0,0,0,0,0,0,94
2023-08-28T00:00:00.000Z,0,0,0,0,0,0,89
2023-08-29T00:00:00.000Z,0,1,0,0,0,0.144,94
2023-08-30T00:00:00.000Z,0,0,0,0,0,0,92
2023-08-31T00:00:00.000Z,0,0,0,0,0,0,85
2023-09-01T00:00:00.000Z,0,0,0,0,0,0,83
2023-09-02T00:00:00.000Z,0,0,0,0,0,0,73
2023-09-03T00:00:00.000Z,0,3,0,0,0,0.655,96
2023-09-04T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-05T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-06T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-07T00:00:00.000Z,0,0,0,0,0,0,93
2023-09-08T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-09T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-10T00:00:00.000Z,0,0,0,0,0,0,93
2023-09-11T00:00:00.000Z,0,1,0,0,0,0.144,94
2023-09-12T00:00:00.000Z,0,1,0,0,0,0.147,91
2023-09-13T00:00:00.000Z,0,0,0,0,0,0,90
2023-09-14T00:00:00.000Z,0,3,0,0,0,0.769,91
2023-09-15T00:00:00.000Z,0,3,0,0,0,0.638,98
2023-09-16T00:00:00.000Z,0,0,0,0,0,0,93
2023-09-17T00:00:00.000Z,0,28,0,0,0,8.019,114
2023-09-18T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-19T00:00:00.000Z,0,0,0,0,0,0,92
2023-09-20T00:00:00.000Z,0,0,0,0,0,0,89
2023-09-21T00:00:00.000Z,0,0,0,0,0,0,94
2023-09-22T00:00:00.000Z,0,0,0,0,0,0,93
2023-09-23T00:00:00.000Z,0,0,0,0,0,0,88
2023-09-24T00:00:00.000Z,0,3,0,0,0,0.781,96
2023-09-25T00:00:00.000Z,0,3,0,0,0,0.75,93
2023-09-26T00:00:00.000Z,0,0,0,0,0,0,91
2023-09-27T00:00:00.000Z,0,5,0,0,0,0.802,92
2023-09-28T00:00:00.000Z,0,0,0,0,0,0,63
2023-09-29T00:00:00.000Z,0,0,0,0,0,0,91
2023-09-30T00:00:00.000Z,0,0,0,0,0,0,91
2023-10-01T00:00:00.000Z,0,3,0,0,0,0.706,79
2023-10-02T00:00:00.000Z,0,3,0,0,0.5,0.886,97
2023-10-03T00:00:00.000Z,0,0,0,0,0,0,94
2023-10-04T00:00:00.000Z,0,3,0,0,0,0.709,103
2023-10-05T00:00:00.000Z,0,3,0,0,0,0.688,101
2023-10-06T00:00:00.000Z,0,3,0,0,0,0.888,98
2023-10-07T00:00:00.000Z,0,1,0,0,0,0.2,96
2023-10-08T00:00:00.000Z,0,2,0,0,0,0.296,89
2023-10-09T00:00:00.000Z,0,10,0,0,2,2.496,110
2023-10-10T00:00:00.000Z,0,9,0,0,3,2.08,112
2023-10-11T00:00:00.000Z,0,4,3,0,4,1.762,97
2023-10-12T00:00:00.000Z,0,6,2,0,3,1.725,100
2023-10-13T00:00:00.000Z,0,6,1,0,3,1.61,117
2023-10-14T00:00:00.000Z,0,5,0,0,2.5,1.511,109
2023-10-15T00:00:00.000Z,0,4,0,0,1,1.344,91
2023-10-16T00:00:00.000Z,0,3,0,0,0,0.798,95
2023-10-17T00:00:00.000Z,0,5,0,0,2,1.457,112
2023-10-18T00:00:00.000Z,0,2,0,0,0,0.47,93
2023-10-19T00:00:00.000Z,0,2,0,0,0,0.339,95
2023-10-20T00:00:00.000Z,0,1,0,0,0,0.145,93
2023-10-21T00:00:00.000Z,0,4,0,0,0,0.692,71
2023-10-22T00:00:00.000Z,0,7,0,0,2,2.535,21
2023-10-23T00:00:00.000Z,0,8,0,0,0,1.562,104
2023-10-24T00:00:00.000Z,0,1,0,0,0,0.241,97
2023-10-25T00:00:00.000Z,0,4,1,0,3,1.543,105
2023-10-26T00:00:00.000Z,0,3,0,0,1,0.728,102
2023-10-27T00:00:00.000Z,0,4,1,0,2,1.043,106
2023-10-28T00:00:00.000Z,0,3,0,0,0,0.617,95
2023-10-29T00:00:00.000Z,0,4,0,0,0,0.758,100
2023-10-30T00:00:00.000Z,0,5,0,0,0,0.948,102
2023-10-31T00:00:00.000Z,0,4,0,0,1,1.195,104
2023-11-01T00:00:00.000Z,0,13,0,0,0,2.353,109
2023-11-02T00:00:00.000Z,0,3,0,0,0,0.62,96
2023-11-03T00:00:00.000Z,0,8,4,3,4,1.484,117
2023-11-04T00:00:00.000Z,0,5,3,1,4,1.589,116
2023-11-05T00:00:00.000Z,0,7,3,1,4,1.679,105
2023-11-06T00:00:00.000Z,0,4,3,2,4,1.087,108
2023-11-07T00:00:00.000Z,0,5,1,0,1,1.195,104
2023-11-08T00:00:00.000Z,0,4,0,0,0,1.131,97
2023-11-09T00:00:00.000Z,0,5,0,0,3,1.607,99
2023-11-10T00:00:00.000Z,0,7,3,1,4,1.548,116
2023-11-11T00:00:00.000Z,0,14,1,0,4,3.269,110
2023-11-12T00:00:00.000Z,0,4,0,0,0,0.944,61
2023-11-13T00:00:00.000Z,0,3,0,0,0,0.477,92
2023-11-14T00:00:00.000Z,0,0,0,0,0,0,72
2023-11-15T00:00:00.000Z,0,3,0,0,1,0.885,86
2023-11-16T00:00:00.000Z,0,4,1,0,3,1.375,108
2023-11-17T00:00:00.000Z,0,11,1.5,0,3.5,2.561,100
2023-11-18T00:00:00.000Z,0,9,0,0,1,1.758,90
2023-11-19T00:00:00.000Z,0,4,1,0,2,1.177,106
2023-11-20T00:00:00.000Z,0,18,1,0,3,3.993,127
2023-11-21T00:00:00.000Z,0,4,0,0,1,0.914,106
2023-11-22T00:00:00.000Z,0,4,0,0,2,1.442,100
2023-11-23T00:00:00.000Z,0,4,0,0,0,0.923,85
2023-11-24T00:00:00.000Z,0,1,0,0,0,0.152,85
2023-11-25T00:00:00.000Z,0,2,0,0,0,0.375,61
2023-11-26T00:00:00.000Z,0,5,0,0,0,0.989,86
2023-11-27T00:00:00.000Z,0,3,0,0,0,0.468,97
2023-11-28T00:00:00.000Z,0,3,0,0,0,0.674,100
2023-11-29T00:00:00.000Z,0,13,1,0,3,3.096,130
2023-11-30T00:00:00.000Z,0,4,1,0,3,1.309,108
2023-12-01T00:00:00.000Z,0,8,0,0,1,1.451,102
2023-12-02T00:00:00.000Z,0,4,0,0,1,0.884,104
2023-12-03T00:00:00.000Z,0,6,0,0,0,1.091,97
2023-12-04T00:00:00.000Z,0,7,0,0,2,1.714,103
2023-12-05T00:00:00.000Z,0,4,2,1,3,1.416,111
2023-12-06T00:00:00.000Z,0,11,4,3,6.5,2.316,104
2023-12-07T00:00:00.000Z,0,13,4,3,4,2.364,124
2023-12-08T00:00:00.000Z,2,9,4,3,5,1.464,127
2023-12-09T00:00:00.000Z,0,8,3,3,5,1.452,121
2023-12-10T00:00:00.000Z,3,12,8,6,8,2.096,119
2023-12-11T00:00:00.000Z,0,8,4,4,6,1.767,117
2023-12-12T00:00:00.000Z,0,4,3,3,4,0.819,101
2023-12-13T00:00:00.000Z,0,28,3,1,13,8.154,165
2023-12-14T00:00:00.000Z,0,4,0,0,2,1.281,102
2023-12-15T00:00:00.000Z,0,7,1,0,3,1.894,124
2023-12-16T00:00:00.000Z,0,3,0,0,1,0.937,103
2023-12-17T00:00:00.000Z,0,8,0,0,2,1.854,119
2023-12-18T00:00:00.000Z,0,7,0,0,1,1.337,114
2023-12-19T00:00:00.000Z,0,5,0,0,1,1.192,110
2023-12-20T00:00:00.000Z,0,20,1,0,3.5,4.791,133
2023-12-21T00:00:00.000Z,0,8,0,0,2,1.959,115
2023-12-22T00:00:00.000Z,0,2,0,0,0,0.593,98
2023-12-23T00:00:00.000Z,0,8,0,0,2,1.663,100
2023-12-24T00:00:00.000Z,0,6,1,0,4,2.021,98
2023-12-25T00:00:00.000Z,0,9,0,0,1,1.905,108
2023-12-26T00:00:00.000Z,0,5,0,0,1,1.337,104
2023-12-27T00:00:00.000Z,0,8,0,0,1,1.383,103
2023-12-28T00:00:00.000Z,0,11,0,0,3,2.51,122
2023-12-29T00:00:00.000Z,0,8,2,0,4,2.162,115
2023-12-30T00:00:00.000Z,0,4,0,0,1,1.062,104
2023-12-31T00:00:00.000Z,0,55,3,0,6,15.636,128
2024-01-01T00:00:00.000Z,0,4,1,0,3,1.481,106
2024-01-02T00:00:00.000Z,0,4,0,0,3,1.597,98
2024-01-03T00:00:00.000Z,0,1,0,0,0,0.145,93
2024-01-04T00:00:00.000Z,0,12,0,0,1,2.485,107
2024-01-05T00:00:00.000Z,0,15,1,0,3,2.737,103
2024-01-06T00:00:00.000Z,0,8,2,0,3,1.896,102
2024-01-07T00:00:00.000Z,2,17,4,3,4,2.559,113
2024-01-08T00:00:00.000Z,0,4,0,0,1,1.12,87
2024-01-09T00:00:00.000Z,0,4,0,0,0,0.855,104
2024-01-10T00:00:00.000Z,0,4,0,0,0,0.841,105
2024-01-11T00:00:00.000Z,0,8,0,0,0,1.538,101
2024-01-12T00:00:00.000Z,0,0,0,0,0,0,93
2024-01-13T00:00:00.000Z,0,6,0,0,3,1.74,112
2024-01-14T00:00:00.000Z,0,10,0,0,2.5,2.553,100
2024-01-15T00:00:00.000Z,0,9,0,0,0,1.856,97
2024-01-16T00:00:00.000Z,0,13,0,0,3,2.702,113
2024-01-17T00:00:00.000Z,0,5,0,0,1,1.247,108
2024-01-18T00:00:00.000Z,0,4,0,0,0,0.624,94
2024-01-19T00:00:00.000Z,0,16,3.5,0,8,4.752,128
2024-01-20T00:00:00.000Z,0,16,4,3,4,3.283,126
2024-01-21T00:00:00.000Z,0,10,2,0,3,2.28,120
2024-01-22T00:00:00.000Z,0,4,3,1,4,1.479,111
2024-01-23T00:00:00.000Z,0,11,2,0,4,2.766,122
2024-01-24T00:00:00.000Z,0,6,0,0,2,1.58,99
2024-01-25T00:00:00.000Z,0,4,0,0,0,0.989,99
2024-01-26T00:00:00.000Z,0,4,0,0,2,1.501,93
2024-01-27T00:00:00.000Z,0,47,1,0,4,12.611,112
2024-01-28T00:00:00.000Z,0,8,2,1,3,2.263,98
2024-01-29T00:00:00.000Z,0,19,4,1,4,3.617,115
2024-01-30T00:00:00.000Z,1,26,4,4,9,5.616,125
2024-01-31T00:00:00.000Z,0,4,1,0,2,1.387,96
2024-02-01T00:00:00.000Z,0,3,0,0,0,0.606,92
2024-02-02T00:00:00.000Z,0,6,0,0,1,1.364,99
2024-02-03T00:00:00.000Z,0,91,0,0,41,25.726,147
2024-02-04T00:00:00.000Z,0,27,0,0,2,7.247,100
2024-02-05T00:00:00.000Z,0,7,0,0,1,1.446,95
2024-02-06T00:00:00.000Z,0,3,0,0,0,1.012,98
2024-02-07T00:00:00.000Z,0,16,2,1,4,3.786,119
2024-02-08T00:00:00.000Z,0,14,2.5,1,4,2.92,106
2024-02-09T00:00:00.000Z,0,10,4,3,4,1.679,84
2024-02-10T00:00:00.000Z,1,4,3,3,4,0.742,91
2024-02-11T00:00:00.000Z,3,4,3,3,4,0.5,89
2024-02-12T00:00:00.000Z,2,14,5,4,8,2.509,118
2024-02-13T00:00:00.000Z,0,8,3,1,4,1.971,111
2024-02-14T00:00:00.000Z,0,13,4,3,5,2.358,82
2024-02-15T00:00:00.000Z,3,63,6,4,10,11.914,167
2024-02-16T00:00:00.000Z,0,7,2,0,4,2.021,107
2024-02-17T00:00:00.000Z,0,7,0,0,0,1.961,111
2024-02-18T00:00:00.000Z,0,18,0,0,4,4.526,136
2024-02-19T00:00:00.000Z,0,8,3.5,3,4,1.656,108
2024-02-20T00:00:00.000Z,0,8,3,1,4,1.796,112
2024-02-21T00:00:00.000Z,0,24,2,0,4,4.556,149
2024-02-22T00:00:00.000Z,0,90,8,4,54,28.96,202
2024-02-23T00:00:00.000Z,0,8,2,0,4,2.558,114
2024-02-24T00:00:00.000Z,0,51,3,0,9,12.735,159
2024-02-25T00:00:00.000Z,0,48,3,1,9,12.364,163
2024-02-26T00:00:00.000Z,3,27,5,4,8,5.712,143
2024-02-27T00:00:00.000Z,0,75,4,3,13,16.675,157
2024-02-28T00:00:00.000Z,0,63,17.5,2,31,17.058,218
2024-02-29T00:00:00.000Z,0,51,7,4,22,12.675,184
2024-03-01T00:00:00.000Z,3,22,8,6,8.5,3.694,128
2024-03-02T00:00:00.000Z,3,71,8,6,18.5,17.343,176
2024-03-03T00:00:00.000Z,3,85,8,7,16,22.282,158
2024-03-04T00:00:00.000Z,3,10,8,7,8,1.555,104
2024-03-05T00:00:00.000Z,0,15,4,3,8,3.354,118
2024-03-06T00:00:00.000Z,0,4,1.5,1,3,1.198,60
2024-03-10T00:00:00.000Z,0,7,0,0,2,1.472,64
2024-03-11T00:00:00.000Z,0,45,2,0,4,9.755,146
2024-03-12T00:00:00.000Z,0,30,3,1,12,8.796,173
2024-03-13T00:00:00.000Z,1,79,8.5,4,32,20.112,194
2024-03-14T00:00:00.000Z,0,32,10,3,15.5,7.849,128
2024-03-15T00:00:00.000Z,0,16,6,3,11,4.71,123
2024-03-16T00:00:00.000Z,0,11,4,0,7,3.508,114
2024-03-17T00:00:00.000Z,0,91,3,0,49.5,30.363,165
2024-03-18T00:00:00.000Z,0,37,0,0,9,8.604,148
2024-03-19T00:00:00.000Z,0,8,0,0,1,1.698,112
2024-03-20T00:00:00.000Z,0,11,3,1,4,2.054,115
2024-03-21T00:00:00.000Z,0,38,4,2,14,10.95,143
2024-03-22T00:00:00.000Z,0,82,24.5,2,42,23.174,242
2024-03-23T00:00:00.000Z,0,55,3,1,15,13.276,149
2024-03-24T00:00:00.000Z,0,60,2,0,22,16.075,177
2024-03-25T00:00:00.000Z,0,23,0,0,2,4.926,118
2024-03-26T00:00:00.000Z,0,86,8,2,28,23.179,220
2024-03-27T00:00:00.000Z,0,34,6,4,8,7.851,130
2024-03-28T00:00:00.000Z,3,9,4,3.5,4,1.241,101
2024-03-29T00:00:00.000Z,0,16,6,4,8,3.225,84
2024-03-30T00:00:00.000Z,0,31,2,0,4,7.804,131
2024-03-31T00:00:00.000Z,0,13,3,1,4,2.966,117
2024-04-01T00:00:00.000Z,0,23,2,0,4,5.029,121
2024-04-02T00:00:00.000Z,0,4,2,1,3,1.199,110
2024-04-03T00:00:00.000Z,0,19,0,0,1,3.622,107
2024-04-04T00:00:00.000Z,0,25,0,0,1,6.262,103
2024-04-05T00:00:00.000Z,0,25,4,0,10,6.566,161
2024-04-06T00:00:00.000Z,0,40,2,0,16,11.535,151
2024-04-07T00:00:00.000Z,0,125,4,1.5,17,33.191,141
2024-04-08T00:00:00.000Z,0,18,2,0,4,5.107,123
2024-04-09T00:00:00.000Z,0,7,0,0,2,1.491,107
2024-04-10T00:00:00.000Z,0,6,1,0,3,1.657,99
2024-04-11T00:00:00.000Z,0,41,3,2,6,7.724,131
2024-04-12T00:00:00.000Z,0,10,3,2,4,1.815,120
2024-04-13T00:00:00.000Z,0,24,1,0,3,3.694,107
2024-04-14T00:00:00.000Z,0,7,2,0,3,1.76,112
2024-04-15T00:00:00.000Z,0,44,0,0,3,8.541,124
2024-04-16T00:00:00.000Z,0,83,15,0,53,29.188,189
2024-04-17T00:00:00.000Z,0,15,0,0,0,3.537,107
2024-04-18T00:00:00.000Z,0,8,0,0,1,1.516,101
2024-04-19T00:00:00.000Z,0,4,1,0,1,1.004,104
2024-04-20T00:00:00.000Z,0,3,0,0,0,0.753,103
2024-04-21T00:00:00.000Z,0,2,0,0,1,0.599,110
2024-04-22T00:00:00.000Z,0,3,0,0,1,0.687,108
2024-04-23T00:00:00.000Z,0,7,2,1,3,1.789,122
2024-04-24T00:00:00.000Z,0,8,2,0,4,1.929,118
2024-04-25T00:00:00.000Z,0,51,4,3,4,10.125,138
2024-04-26T00:00:00.000Z,0,52,1,0,9.5,10.806,137
2024-04-27T00:00:00.000Z,0,67,4,2,25,18.343,173
2024-04-28T00:00:00.000Z,0,32,3,1,4,6.623,99
2024-04-29T00:00:00.000Z,0,6,3,1,4,1.651,115
2024-04-30T00:00:00.000Z,0,21,1,0,6,5.61,142
2024-05-01T00:00:00.000Z,0,25,2,0,4,5.399,116
2024-05-02T00:00:00.000Z,0,19,0,0,1,3.701,112
2024-05-03T00:00:00.000Z,0,5,0,0,2,1.555,111
2024-05-04T00:00:00.000Z,0,5,1,0,1,1.168,70
2024-05-05T00:00:00.000Z,0,5,0,0,1,1.394,87
2024-05-06T00:00:00.000Z,0,8,0,0,3,1.862,109
2024-05-07T00:00:00.000Z,0,6,0,0,1,1.376,110
2024-05-08T00:00:00.000Z,0,6,0,0,1,1.254,105
2024-05-09T00:00:00.000Z,0,6,2,1,4,1.416,116
2024-05-10T00:00:00.000Z,0,9,0,0,2,1.891,98
2024-05-11T00:00:00.000Z,0,4,0,0,1,1.01,84
2024-05-12T00:00:00.000Z,0,6,0,0,2,1.782,114
2024-05-13T00:00:00.000Z,0,6,0,0,1,1.402,110
2024-05-14T00:00:00.000Z,0,8,0,0,0,1.54,103
2024-05-15T00:00:00.000Z,0,5,0,0,1,1.288,106
2024-05-16T00:00:00.000Z,0,8,1,0,2,1.632,111
2024-05-17T00:00:00.000Z,0,8,3,2,4,1.246,100
2024-05-18T00:00:00.000Z,0,12,3,2,4,2.772,114
2024-05-19T00:00:00.000Z,0,5,2,1,3,1.278,118
2024-05-20T00:00:00.000Z,0,4,0,0,0,1.107,96
2024-05-21T00:00:00.000Z,0,4,0,0,0,0.963,97
2024-05-22T00:00:00.000Z,0,4,0,0,2,1.164,100
2024-05-23T00:00:00.000Z,0,5,2,0,3,1.562,91
2024-05-24T00:00:00.000Z,0,11,3,3,4,2.241,108
2024-05-25T00:00:00.000Z,0,10,4,3,4,1.71,89
2024-05-26T00:00:00.000Z,1,26,4,3,7,4.799,73
2024-05-27T00:00:00.000Z,0,8,4,3,4,1.204,122
2024-05-28T00:00:00.000Z,1,8,4,3,4,1.055,106
2024-05-29T00:00:00.000Z,0,7,3,1.5,4,1.678,88
2024-05-30T00:00:00.000Z,0,5,1,0,2,1.558,85
2024-05-31T00:00:00.000Z,0,7,4,3,4,1.217,105
2024-06-01T00:00:00.000Z,3,8,4,4,4,1.334,98
2024-06-02T00:00:00.000Z,1,9,4,3,4,1.175,113
2024-06-03T00:00:00.000Z,0,84,4,3,4.5,19.899,121
2024-06-04T00:00:00.000Z,0,8,0,0,1.5,1.647,108
2024-06-05T00:00:00.000Z,0,4,1,0,2,1.334,108
2024-06-06T00:00:00.000Z,0,4,1,0,3,1.402,108
2024-06-07T00:00:00.000Z,0,4,0,0,1,1.313,109
2024-06-08T00:00:00.000Z,0,9,1,0,4,2.08,113
2024-06-09T00:00:00.000Z,0,12,0,0,3,2.222,110
2024-06-10T00:00:00.000Z,0,4,0,0,2,1.291,114
2024-06-11T00:00:00.000Z,0,4,0,0,0,1.026,102
2024-06-12T00:00:00.000Z,0,7,0,0,0,1.359,104
2024-06-13T00:00:00.000Z,0,7,0.5,0,3,1.823,110
2024-06-14T00:00:00.000Z,0,6,0,0,1,1.481,96
2024-06-15T00:00:00.000Z,0,6,0.5,0,2,1.811,84
2024-06-16T00:00:00.000Z,0,5,1,0,3,1.566,106
2024-06-17T00:00:00.000Z,0,7,1,0,3,1.859,101
2024-06-18T00:00:00.000Z,0,4,1,0,2,1.344,106
2024-06-19T00:00:00.000Z,0,4,0,0,1,1.02,95
2024-06-20T00:00:00.000Z,0,6,0,0,2,1.428,102
2024-06-21T00:00:00.000Z,0,3,0,0,1,0.878,98
2024-06-22T00:00:00.000Z,0,4,0,0,0,1.063,100
2024-06-23T00:00:00.000Z,0,4,0,0,1,1.058,107
2024-06-24T00:00:00.000Z,0,8,0,0,2,1.644,106
2024-06-25T00:00:00.000Z,0,5,0,0,1,1.154,101
2024-06-26T00:00:00.000Z,0,7,1,0,2,1.61,102
2024-06-27T00:00:00.000Z,0,5,2,1,3,1.359,109
2024-06-28T00:00:00.000Z,0,7,4,3,4,1.442,102
2024-06-29T00:00:00.000Z,0,5,0,0,1,1.09,86
2024-06-30T00:00:00.000Z,0,6,0,0,0,1.4,97
2024-07-01T00:00:00.000Z,0,3,0,0,1,0.825,93
2024-07-02T00:00:00.000Z,0,10,0.5,0,1,1.572,106
2024-07-03T00:00:00.000Z,0,8,0,0,1,1.808,111
2024-07-04T00:00:00.000Z,0,3,0,0,0,0.549,63
2024-07-05T00:00:00.000Z,0,3,0,0,0,0.834,77
2024-07-06T00:00:00.000Z,0,4,0,0,1,1.183,95
2024-07-07T00:00:00.000Z,0,263,0,0,17.5,71.75,116
2024-07-08T00:00:00.000Z,0,4,0,0,0,1.137,80
2024-07-09T00:00:00.000Z,0,6,0,0,2,1.453,103
2024-07-10T00:00:00.000Z,0,4,0,0,0,0.907,88
2024-07-11T00:00:00.000Z,0,11,2,0,4,2.356,85
2024-07-12T00:00:00.000Z,0,5,1,0,2,1.397,91
2024-07-13T00:00:00.000Z,0,4,1,0,3,1.517,76
2024-07-14T00:00:00.000Z,0,4,0,0,1,1.098,66
2024-07-15T00:00:00.000Z,0,5,0,0,0,1.048,65
2024-07-16T00:00:00.000Z,0,5,0,0,2,1.505,91
2024-07-17T00:00:00.000Z,0,4,2,0,3.5,1.612,81
2024-07-18T00:00:00.000Z,0,2,0,0,0,0.449,73
2024-07-19T00:00:00.000Z,0,6,0,0,0,1.054,100
2024-07-20T00:00:00.000Z,0,4,1,0,3,1.394,113
2024-07-21T00:00:00.000Z,0,8,4,3,5,1.608,110
2024-07-22T00:00:00.000Z,3,7,4,4,4,0.714,104
2024-07-23T00:00:00.000Z,0,7,3,2,4,1.568,113
2024-07-24T00:00:00.000Z,0,7,0,0,1,1.596,108
2024-07-25T00:00:00.000Z,0,8,1,0,2,1.619,114
2024-07-26T00:00:00.000Z,0,4,0,0,0,1.053,107
2024-07-27T00:00:00.000Z,0,3,0,0,1,0.906,109
2024-07-28T00:00:00.000Z,0,4,0,0,1,0.955,108
2024-07-29T00:00:00.000Z,0,20,0,0,0,3.182,108
2024-07-30T00:00:00.000Z,0,4,0,0,0,0.882,101
2024-07-31T00:00:00.000Z,0,4,1,0,3,1.435,111
2024-08-01T00:00:00.000Z,0,3,0,0,0,0.515,95
2024-08-02T00:00:00.000Z,0,8,1,0,2,1.472,113
2024-08-03T00:00:00.000Z,0,5,2,1,3,1.319,116
2024-08-04T00:00:00.000Z,0,12,4,3,4,1.997,123
2024-08-05T00:00:00.000Z,2,8,4,4,4,1.048,112
2024-08-06T00:00:00.000Z,0,5,4,3,4,0.748,113
2024-08-07T00:00:00.000Z,0,7,4,3,4,1.218,123
2024-08-08T00:00:00.000Z,0,7,3,2,4,1.665,110
2024-08-09T00:00:00.000Z,0,13,1,0,2,2.379,115
2024-08-10T00:00:00.000Z,0,4,0,0,1,1.026,106
2024-08-11T00:00:00.000Z,0,4,0,0,1,0.913,106
2024-08-12T00:00:00.000Z,0,4,0,0,0,0.512,95
2024-08-13T00:00:00.000Z,0,6,0,0,0,1.173,103
2024-08-14T00:00:00.000Z,0,4,0,0,1,1.309,102
2024-08-15T00:00:00.000Z,0,8,0,0,3,1.821,107
2024-08-16T00:00:00.000Z,0,6,2,0,3,1.373,110
2024-08-17T00:00:00.000Z,0,4,0,0,0,0.987,91
2024-08-18T00:00:00.000Z,0,4,1,0,2,1.191,78
2024-08-19T00:00:00.000Z,0,4,0,0,2,1.342,104
2024-08-20T00:00:00.000Z,0,8,2,0,4,2.037,108
2024-08-21T00:00:00.000Z,0,7,4,2,4,1.31,109
2024-08-22T00:00:00.000Z,0,6,0,0,2.5,1.767,104
2024-08-23T00:00:00.000Z,0,7,1,1,4,1.855,109
2024-08-24T00:00:00.000Z,0,4,0,0,1,0.985,88
2024-08-25T00:00:00.000Z,0,8,3,1.5,4,1.591,105
2024-08-26T00:00:00.000Z,0,11,3,0,4,2.468,114
2024-08-27T00:00:00.000Z,0,6,4,3,4,1.066,79
2024-08-28T00:00:00.000Z,1,7,4,3,4,0.984,70
2024-08-29T00:00:00.000Z,3,12,6,4,7,1.868,92
2024-08-30T00:00:00.000Z,0,12,4,1,7,3.017,117
2024-08-31T00:00:00.000Z,0,6,3,0.5,4,1.707,101
2024-09-01T00:00:00.000Z,0,5,2,0,3,1.439,91
2024-09-02T00:00:00.000Z,0,4,0,0,0,1.033,85
2024-09-03T00:00:00.000Z,0,4,0,0,1,1.034,94
2024-09-04T00:00:00.000Z,0,12,6,4,7,2.965,101
2024-09-05T00:00:00.000Z,3,6,4,3,4,0.847,61
2024-09-06T00:00:00.000Z,3,8,4,4,5,1.318,90
2024-09-07T00:00:00.000Z,0,17,5,4,8,3.321,100
2024-09-08T00:00:00.000Z,3,10,6,4,8,1.877,120
2024-09-09T00:00:00.000Z,3,8,5,4,7,1.493,64
2024-09-10T00:00:00.000Z,0,5,0,0,2,1.595,75
2024-09-11T00:00:00.000Z,0,7,1,0,3,1.869,116
2024-09-12T00:00:00.000Z,0,11,1,0,3,2.388,124
2024-09-13T00:00:00.000Z,0,6,0,0,0,1.141,85
2024-09-14T00:00:00.000Z,0,3,0,0,0,0.844,51
2024-09-15T00:00:00.000Z,0,11,0,0,1,2.191,106
2024-09-16T00:00:00.000Z,0,4,0,0,0,1.059,89
2024-09-17T00:00:00.000Z,0,4,0,0,1,1.116,106
2024-09-18T00:00:00.000Z,0,8,0,0,2,1.518,112
2024-09-19T00:00:00.000Z,0,4,0,0,2,1.37,106
2024-09-20T00:00:00.000Z,0,7,1,0,3,1.654,117
2024-09-21T00:00:00.000Z,0,4,0,0,2,1.408,106
2024-09-22T00:00:00.000Z,0,17,1,0,3,3.858,129
2024-09-23T00:00:00.000Z,0,7,2,0,3,1.684,122
2024-09-24T00:00:00.000Z,1,14,8,5,9,2.709,136
2024-09-25T00:00:00.000Z,0,8,3,1,4,2.055,125
2024-09-26T00:00:00.000Z,0,4,0,0,2,1.255,112
2024-09-27T00:00:00.000Z,0,4,0,0,2,1.223,108
2024-09-28T00:00:00.000Z,0,4,0,0,2,1.287,106
2024-09-29T00:00:00.000Z,0,5,0,0,2,1.417,101
2024-09-30T00:00:00.000Z,0,7,0,0,1,1.528,103
2024-10-01T00:00:00.000Z,0,18,0,0,2,4.022,115
2024-10-02T00:00:00.000Z,0,4,0,0,1,1.177,102
2024-10-03T00:00:00.000Z,0,26,0,0,4,5.986,134
2024-10-04T00:00:00.000Z,0,8,0,0,3,1.828,112
2024-10-05T00:00:00.000Z,0,8,1,0,3,1.961,114
2024-10-06T00:00:00.000Z,0,8,0,0,2,2.052,112
2024-10-07T00:00:00.000Z,0,120,2,0,28.5,32.616,157
2024-10-08T00:00:00.000Z,0,15,3,0,4,3.015,129
2024-10-09T00:00:00.000Z,0,4,1,0,3,1.435,115
2024-10-10T00:00:00.000Z,0,6,1,0,2,1.489,109
2024-10-11T00:00:00.000Z,0,11,0,0,2,2.476,110
2024-10-12T00:00:00.000Z,0,7,0,0,2,1.634,112
2024-10-13T00:00:00.000Z,0,8,1,0,3,1.732,120
2024-10-14T00:00:00.000Z,0,9,1,0,3,2.219,118
2024-10-15T00:00:00.000Z,0,113,1,0,28,32.975,159
2024-10-16T00:00:00.000Z,0,21,0,0,4,4.411,130
2024-10-17T00:00:00.000Z,0,31,1,0,3,4.288,123
2024-10-18T00:00:00.000Z,0,8,4,3,4,1.846,115
2024-10-19T00:00:00.000Z,1,7,3,3,4,1.328,116
2024-10-20T00:00:00.000Z,0,16,4,4,8,2.891,120
2024-10-21T00:00:00.000Z,0,8,3,1,7,2.86,115
2024-10-22T00:00:00.000Z,0,4,3,2,3,1.022,125
2024-10-23T00:00:00.000Z,0,7,3,1,3,1.525,120
2024-10-24T00:00:00.000Z,0,8,2,0,3,1.89,117
